tgl_perawatan,total_jumlah_per_hari
2022-02-27,5
2022-02-28,0
2022-03-01,337
2022-03-02,330
2022-03-03,0
2022-03-04,14
2022-03-05,0
2022-03-06,0
2022-03-07,409
2022-03-08,264
2022-03-09,322
2022-03-10,0
2022-03-11,4
2022-03-12,0
2022-03-13,0
2022-03-14,321
2022-03-15,368
2022-03-16,264
2022-03-17,6
2022-03-18,0
2022-03-19,0
2022-03-20,0
2022-03-21,225
2022-03-22,234
2022-03-23,332
2022-03-24,27
2022-03-25,0
2022-03-26,0
2022-03-27,0
2022-03-28,262
2022-03-29,330
2022-03-30,275
2022-03-31,29
2022-04-01,0
2022-04-02,0
2022-04-03,0
2022-04-04,14
2022-04-05,0
2022-04-06,309
2022-04-07,1
2022-04-08,0
2022-04-09,0
2022-04-10,0
2022-04-11,382
2022-04-12,396
2022-04-13,329
2022-04-14,28
2022-04-15,0
2022-04-16,0
2022-04-17,0
2022-04-18,409
2022-04-19,353
2022-04-20,358
2022-04-21,30
2022-04-22,0
2022-04-23,0
2022-04-24,0
2022-04-25,135
2022-04-26,0
2022-04-27,0
2022-04-28,60
2022-04-29,0
2022-04-30,5
2022-05-01,4
2022-05-02,0
2022-05-03,0
2022-05-04,0
2022-05-05,0
2022-05-06,0
2022-05-07,0
2022-05-08,0
2022-05-09,275
2022-05-10,279
2022-05-11,229
2022-05-12,51
2022-05-13,28
2022-05-14,0
2022-05-15,0
2022-05-16,0
2022-05-17,0
2022-05-18,322
2022-05-19,21
2022-05-20,0
2022-05-21,0
2022-05-22,0
2022-05-23,372
2022-05-24,251
2022-05-25,390
2022-05-26,0
2022-05-27,4
2022-05-28,0
2022-05-29,0
2022-05-30,205
2022-05-31,313
2022-06-01,22
2022-06-02,7
2022-06-03,0
2022-06-04,0
2022-06-05,0
2022-06-06,210
2022-06-07,326
2022-06-08,194
2022-06-09,51
2022-06-10,0
2022-06-11,0
2022-06-12,0
2022-06-13,407
2022-06-14,330
2022-06-15,105
2022-06-16,8
2022-06-17,1
2022-06-18,1
2022-06-19,5
2022-06-20,0
2022-06-21,0
2022-06-22,114
2022-06-23,14
2022-06-24,0
2022-06-25,0
2022-06-26,0
2022-06-27,287
2022-06-28,298
2022-06-29,83
2022-06-30,0
2022-07-01,0
2022-07-02,0
2022-07-03,0
2022-07-04,358
2022-07-05,347
2022-07-06,108
2022-07-07,0
2022-07-08,0
2022-07-09,0
2022-07-10,0
2022-07-11,0
2022-07-12,0
2022-07-13,0
2022-07-14,55
2022-07-15,0
2022-07-16,0
2022-07-17,0
2022-07-18,374
2022-07-19,195
2022-07-20,0
2022-07-21,14
2022-07-22,0
2022-07-23,0
2022-07-24,0
2022-07-25,0
2022-07-26,87
2022-07-27,21
2022-07-28,14
2022-07-29,0
2022-07-30,0
2022-07-31,0
